Jenis_Rumah,Lokasi,KT,KM,Garasi_Null,Garasi,LT,LB,Harga,Harga_New,Juta
Rumah,"Banyumanik, Semarang",3,1,,1,240,118,3.5,3.5,
Rumah,"Semarang Selatan, Semarang",3,3,,1,308,129,3.5,3.5,
Rumah,"Semarang Tengah, Semarang",2,2,,1,136,130,3.5,3.5,
Rumah,"Semarang Barat, Semarang",3,3,,1,170,140,3.5,3.5,
Rumah,"Banyumanik, Semarang",3,2,1,1,200,140,3.5,3.5,
Rumah,"Semarang Barat, Semarang",6,3,,1,222,144,3.5,3.5,
Rumah,"Semarang Barat, Semarang",3,1,,1,360,145,3.5,3.5,
Rumah,"Semarang Barat, Semarang",3,2,1,1,360,145,3.5,3.5,
Rumah,"Semarang Barat, Semarang",4,3,3,3,360,145,3.5,3.5,
Rumah,"Gajah Mungkur, Semarang",3,2,,1,270,146,3.5,3.5,
Rumah,"Gajah Mungkur, Semarang",3,2,,1,270,147,3.5,3.5,
Rumah,"Ngaliyan, Semarang",3,3,,1,200,150,3.5,3.5,
Rumah,"Mijen, Semarang",4,3,1,1,200,150,3.5,3.5,
Rumah,"Semarang Barat, Semarang",4,4,1,1,200,150,3.5,3.5,
Rumah,"Mijen, Semarang",4,4,,1,200,150,3.5,3.5,
Rumah,"Ngaliyan, Semarang",4,4,,1,200,150,3.5,3.5,
Rumah,"Gayamsari, Semarang",6,3,1,1,244,150,3.5,3.5,
Rumah,"Banyumanik, Semarang",4,2,2,2,264,150,3.5,3.5,
Rumah,"Semarang Barat, Semarang",3,3,,1,292,150,3.5,3.5,
Rumah,"Semarang Barat, Semarang",2,1,2,2,453,150,3.5,3.5,
Rumah,"Semarang Utara, Semarang",2,2,,1,495,150,3.5,3.5,
Rumah,"Semarang Barat, Semarang",4,3,1,1,324,157,3.5,3.5,
Rumah,"Tembalang, Semarang",3,4,,1,148,160,3.5,3.5,
Rumah,"Tembalang, Semarang",3,4,2,2,148,160,3.5,3.5,
Rumah,"Semarang Tengah, Semarang",2,2,1,1,200,160,3.5,3.5,
Rumah,"Tembalang, Semarang",3,2,1,1,204,160,3.5,3.5,
Rumah,"Semarang Barat, Semarang",7,4,1,1,220,160,3.5,3.5,
Rumah,"Semarang Barat, Semarang",7,4,1,1,260,160,3.5,3.5,
Rumah,"Semarang Selatan, Semarang",2,2,1,1,200,165,3.5,3.5,
Rumah,"Banyumanik, Semarang",3,2,2,2,185,170,3.5,3.5,
Rumah,"Semarang Tengah, Semarang",3,2,,1,191,170,3.5,3.5,
Rumah,"Ngaliyan, Semarang",3,3,1,1,306,170,3.5,3.5,
Rumah,"Mijen, Semarang",3,3,2,2,306,170,3.5,3.5,
Rumah,"Mijen, Semarang",4,4,2,2,306,170,3.5,3.5,
Rumah,"Pedurungan, Semarang",4,3,,1,250,172,3.5,3.5,
Rumah,"Semarang Timur, Semarang",4,3,2,2,250,172,3.5,3.5,
Rumah,"Ngaliyan, Semarang",3,2,1,1,275,175,3.5,3.5,
Rumah,"Pedurungan, Semarang",6,6,1,1,241,176,3.5,3.5,
Rumah,"Candisari, Semarang",2,2,2,2,200,180,3.5,3.5,
Rumah,"Candisari, Semarang",4,3,2,2,200,180,3.5,3.5,
Rumah,"Semarang Selatan, Semarang",2,2,3,3,250,180,3.5,3.5,
Rumah,"Banyumanik, Semarang",5,2,,1,182,182,3.5,3.5,
Rumah,"Mijen, Semarang",4,3,2,2,240,190,3.5,3.5,
Rumah,"Semarang Barat, Semarang",3,3,1,1,240,192,3.5,3.5,
Rumah,"Banyumanik, Semarang",4,3,,1,325,193,3.5,3.5,
Rumah,"Tembalang, Semarang",3,2,,1,197,197,3.5,3.5,
Rumah,"Semarang Tengah, Semarang",2,1,1,1,120,200,3.5,3.5,
Rumah,"Semarang Tengah, Semarang",6,2,2,2,170,200,3.5,3.5,
Rumah,"Semarang Tengah, Semarang",4,2,,1,180,200,3.5,3.5,
Rumah,"Tembalang, Semarang",3,2,,1,200,200,3.5,3.5,
Rumah,"Candisari, Semarang",3,2,,1,200,200,3.5,3.5,
Rumah,"Banyumanik, Semarang",5,3,1,1,200,200,3.5,3.5,
Rumah,"Candisari, Semarang",3,3,,1,226,200,3.5,3.5,
Rumah,"Candisari, Semarang",4,2,1,1,230,200,3.5,3.5,
Rumah,"Semarang Tengah, Semarang",7,3,2,2,238,200,3.5,3.5,
Rumah,"Semarang Selatan, Semarang",3,2,4,4,240,200,3.5,3.5,
Rumah,"Semarang Tengah, Semarang",3,2,1,1,240,200,3.5,3.5,
Rumah,"Banyumanik, Semarang",2,2,4,4,249,200,3.5,3.5,
Rumah,"Semarang Timur, Semarang",5,2,2,2,250,200,3.5,3.5,
Rumah,"Pedurungan, Semarang",4,3,,1,250,200,3.5,3.5,
Rumah,"Semarang Barat, Semarang",5,3,,1,255,200,3.5,3.5,
Rumah,"Pedurungan, Semarang",4,3,,1,266,200,3.5,3.5,
Rumah,"Gayamsari, Semarang",3,2,,1,293,200,3.5,3.5,
Rumah,"Gayamsari, Semarang",6,3,,1,293,200,3.5,3.5,
Rumah,"Banyumanik, Semarang",3,2,2,2,300,200,3.5,3.5,
Rumah,"Semarang Barat, Semarang",3,2,2,2,300,200,3.5,3.5,
Rumah,"Banyumanik, Semarang",3,2,,1,300,200,3.5,3.5,
Rumah,"Ngaliyan, Semarang",4,3,,1,300,200,3.5,3.5,
Rumah,"Semarang Barat, Semarang",4,4,1,1,300,200,3.5,3.5,
Rumah,"Tembalang, Semarang",4,4,1,1,300,200,3.5,3.5,
Rumah,"Banyumanik, Semarang",4,2,1,1,312,200,3.5,3.5,
Rumah,"Semarang Barat, Semarang",5,2,6,6,315,200,3.5,3.5,
Rumah,"Semarang Barat, Semarang",3,2,1,1,336,200,3.5,3.5,
Rumah,"Semarang Barat, Semarang",3,2,2,2,336,200,3.5,3.5,
Rumah,"Tembalang, Semarang",6,3,1,1,372,200,3.5,3.5,
Rumah,"Semarang Tengah, Semarang",3,1,,1,410,200,3.5,3.5,
Rumah,"Semarang Utara, Semarang",3,2,,1,456,200,3.5,3.5,
Rumah,"Semarang Timur, Semarang",3,3,,1,305,202,3.5,3.5,
Rumah,"Semarang Timur, Semarang",3,2,2,2,225,210,3.5,3.5,
Rumah,"Ngaliyan, Semarang",3,2,,1,300,210,3.5,3.5,
Rumah,"Mijen, Semarang",3,2,,1,300,210,3.5,3.5,
Rumah,"Semarang Barat, Semarang",6,3,,1,256,220,3.5,3.5,
Rumah,"Semarang Barat, Semarang",4,2,3,3,464,220,3.5,3.5,
Rumah,"Semarang Barat, Semarang",4,4,4,4,300,225,3.5,3.5,
Rumah,"Gajah Mungkur, Semarang",3,3,2,2,96,230,3.5,3.5,
Rumah,"Semarang Barat, Semarang",5,2,2,2,180,240,3.5,3.5,
Rumah,"Ngaliyan, Semarang",4,4,2,2,240,240,3.5,3.5,
Rumah,"Semarang Timur, Semarang",2,2,2,2,651,240,3.5,3.5,
Rumah,"Mijen, Semarang",3,3,1,1,240,250,3.5,3.5,
Rumah,"Mijen, Semarang",3,3,2,2,240,250,3.5,3.5,
Rumah,"Mijen, Semarang",4,4,1,1,240,250,3.5,3.5,
Rumah,"Gajah Mungkur, Semarang",3,2,2,2,250,250,3.5,3.5,
Rumah,"Semarang Tengah, Semarang",4,3,2,2,250,250,3.5,3.5,
Rumah,"Gayamsari, Semarang",6,3,1,1,293,250,3.5,3.5,
Rumah,"Gayamsari, Semarang",9,3,1,1,293,250,3.5,3.5,
Rumah,"Semarang Barat, Semarang",3,2,3,3,300,250,3.5,3.5,
Rumah,"Banyumanik, Semarang",3,3,2,2,300,250,3.5,3.5,
Rumah,"Tembalang, Semarang",4,3,5,5,300,250,3.5,3.5,
Rumah,"Tembalang, Semarang",3,3,2,2,302,250,3.5,3.5,
Rumah,"Gajah Mungkur, Semarang",3,2,1,1,325,250,3.5,3.5,
Rumah,"Semarang Barat, Semarang",5,3,2,2,345,250,3.5,3.5,
Rumah,"Semarang Barat, Semarang",3,2,4,4,365,250,3.5,3.5,
Rumah,"Semarang Barat, Semarang",5,2,,1,365,250,3.5,3.5,
Rumah,"Banyumanik, Semarang",3,2,1,1,405,250,3.5,3.5,
Rumah,"Semarang Barat, Semarang",3,3,1,1,444,250,3.5,3.5,
Rumah,"Semarang Barat, Semarang",4,3,,1,558,250,3.5,3.5,
Rumah,"Semarang Barat, Semarang",5,3,,1,255,255,3.5,3.5,
Rumah,"Banyumanik, Semarang",8,3,1,1,336,256,3.5,3.5,
Rumah,"Banyumanik, Semarang",4,3,1,1,302,258,3.5,3.5,
Rumah,"Tembalang, Semarang",3,3,,1,259,259,3.5,3.5,
Rumah,"Banyumanik, Semarang",4,4,,1,176,260,3.5,3.5,
Rumah,"Banyumanik, Semarang",4,4,,1,190,260,3.5,3.5,
Rumah,"Semarang Barat, Semarang",3,3,,1,240,260,3.5,3.5,
Rumah,"Semarang Barat, Semarang",4,3,2,2,240,260,3.5,3.5,
Rumah,"Banyumanik, Semarang",8,4,,1,300,260,3.5,3.5,
Rumah,"Banyumanik, Semarang",4,2,2,2,513,260,3.5,3.5,
Rumah,"Semarang Barat, Semarang",3,2,2,2,298,262,3.5,3.5,
Rumah,"Semarang Barat, Semarang",4,3,,1,298,262,3.5,3.5,
Rumah,"Semarang Barat, Semarang",3,4,,1,298,262,3.5,3.5,
Rumah,"Semarang Selatan, Semarang",2,2,,1,200,265,3.5,3.5,
Rumah,"Tembalang, Semarang",4,3,1,1,228,265,3.5,3.5,
Rumah,"Banyumanik, Semarang",4,3,1,1,367,265,3.5,3.5,
Rumah,"Banyumanik, Semarang",4,4,,1,367,265,3.5,3.5,
Rumah,"Tembalang, Semarang",5,3,1,1,230,270,3.5,3.5,
Rumah,"Semarang Selatan, Semarang",3,2,,1,140,280,3.5,3.5,
Rumah,"Tembalang, Semarang",7,7,2,2,180,290,3.5,3.5,
Rumah,"Semarang Barat, Semarang",5,2,1,1,290,290,3.5,3.5,
Rumah,"Semarang Selatan, Semarang",4,2,1,1,300,290,3.5,3.5,
Rumah,"Gayamsari, Semarang",8,3,,1,293,293,3.5,3.5,
Rumah,"Semarang Tengah, Semarang",4,2,,1,170,300,3.5,3.5,
Rumah,"Candisari, Semarang",4,3,,1,250,300,3.5,3.5,
Rumah,"Gajah Mungkur, Semarang",4,2,2,2,300,300,3.5,3.5,
Rumah,"Gajah Mungkur, Semarang",4,2,4,4,300,300,3.5,3.5,
Rumah,"Banyumanik, Semarang",6,2,2,2,300,300,3.5,3.5,
Rumah,"Semarang Utara, Semarang",4,4,2,2,300,300,3.5,3.5,
Rumah,"Tembalang, Semarang",3,2,2,2,302,300,3.5,3.5,
Rumah,"Semarang Barat, Semarang",3,3,,1,360,300,3.5,3.5,
Rumah,"Semarang Barat, Semarang",6,2,2,2,391,300,3.5,3.5,
Rumah,"Semarang Tengah, Semarang",7,3,1,1,400,300,3.5,3.5,
Rumah,"Semarang Tengah, Semarang",6,4,2,2,400,300,3.5,3.5,
Rumah,"Tembalang, Semarang",8,4,2,2,400,300,3.5,3.5,
Rumah,"Semarang Tengah, Semarang",7,4,1,1,402,300,3.5,3.5,
Rumah,"Semarang Barat, Semarang",6,4,1,1,426,300,3.5,3.5,
Rumah,"Semarang Selatan, Semarang",6,4,1,1,426,300,3.5,3.5,
Rumah,"Semarang Barat, Semarang",6,4,1,1,429,300,3.5,3.5,
Rumah,"Ngaliyan, Semarang",4,2,4,4,464,300,3.5,3.5,
Rumah,"Semarang Barat, Semarang",3,2,2,2,466,300,3.5,3.5,
Rumah,"Semarang Barat, Semarang",3,2,2,2,495,300,3.5,3.5,
Rumah,"Semarang Barat, Semarang",4,3,1,1,495,300,3.5,3.5,
Rumah,"Semarang Barat, Semarang",5,3,,1,495,300,3.5,3.5,
Rumah,"Gunung Pati, Semarang",7,3,2,2,515,300,3.5,3.5,
Rumah,"Banyumanik, Semarang",4,2,1,1,520,300,3.5,3.5,
Rumah,"Banyumanik, Semarang",4,2,1,1,550,300,3.5,3.5,
Rumah,"Pedurungan, Semarang",2,1,7,7,700,300,3.5,3.5,
Rumah,"Semarang Timur, Semarang",4,3,,1,173,302,3.5,3.5,
Rumah,"Banyumanik, Semarang",3,3,2,2,302,302,3.5,3.5,
Rumah,"Semarang Timur, Semarang",8,4,4,4,680,302,3.5,3.5,
Rumah,"Semarang Tengah, Semarang",7,2,,1,129,308,3.5,3.5,
Rumah,"Semarang Timur, Semarang",5,3,3,3,200,310,3.5,3.5,
Rumah,"Semarang Selatan, Semarang",6,4,1,1,320,310,3.5,3.5,
Rumah,"Semarang Barat, Semarang",4,4,,1,517,310,3.5,3.5,
Rumah,"Gajah Mungkur, Semarang",6,4,1,1,218,320,3.5,3.5,
Rumah,"Banyumanik, Semarang",3,2,2,2,280,320,3.5,3.5,
Rumah,"Banyumanik, Semarang",3,2,1,1,280,320,3.5,3.5,
Rumah,"Tembalang, Semarang",3,2,,1,280,320,3.5,3.5,
Rumah,"Gajah Mungkur, Semarang",5,5,1,1,238,325,3.5,3.5,
Rumah,"Semarang Barat, Semarang",5,3,2,2,400,325,3.5,3.5,
Rumah,"Gajah Mungkur, Semarang",3,2,,1,335,334,3.5,3.5,
Rumah,"Semarang Barat, Semarang",4,2,2,2,360,340,3.5,3.5,
Rumah,"Tembalang, Semarang",5,3,1,1,172,344,3.5,3.5,
Rumah,"Semarang Timur, Semarang",5,3,,1,172,344,3.5,3.5,
Rumah,"Semarang Tengah, Semarang",5,1,1,1,215,350,3.5,3.5,
Rumah,"Pedurungan, Semarang",5,6,2,2,300,350,3.5,3.5,
Rumah,"Semarang Barat, Semarang",3,2,,1,333,350,3.5,3.5,
Rumah,"Semarang Barat, Semarang",5,2,1,1,350,350,3.5,3.5,
Rumah,"Semarang Barat, Semarang",4,2,3,3,464,350,3.5,3.5,
Rumah,"Semarang Barat, Semarang",4,3,4,4,480,350,3.5,3.5,
Rumah,"Semarang Timur, Semarang",2,2,2,2,500,350,3.5,3.5,
Rumah,"Semarang Timur, Semarang",2,2,1,1,375,360,3.5,3.5,
Rumah,"Semarang Timur, Semarang",2,2,4,4,375,360,3.5,3.5,
Rumah,"Semarang Barat, Semarang",6,4,2,2,400,360,3.5,3.5,
Rumah,"Tembalang, Semarang",6,4,2,2,295,371,3.5,3.5,
Rumah,"Semarang Tengah, Semarang",9,3,,1,250,375,3.5,3.5,
Rumah,"Semarang Timur, Semarang",4,2,1,1,257,380,3.5,3.5,
Rumah,"Semarang Timur, Semarang",5,3,3,3,257,380,3.5,3.5,
Rumah,"Semarang Barat, Semarang",4,3,2,2,360,380,3.5,3.5,
Rumah,"Semarang Barat, Semarang",4,3,,1,360,380,3.5,3.5,
Rumah,"Semarang Barat, Semarang",3,2,,1,385,385,3.5,3.5,
Rumah,"Banyumanik, Semarang",6,3,3,3,200,400,3.5,3.5,
Rumah,"Tembalang, Semarang",7,4,3,3,200,400,3.5,3.5,
Rumah,"Banyumanik, Semarang",7,4,,1,200,400,3.5,3.5,
Rumah,"Gajah Mungkur, Semarang",4,3,,1,232,400,3.5,3.5,
Rumah,"Pedurungan, Semarang",5,3,3,3,233,400,3.5,3.5,
Rumah,"Banyumanik, Semarang",5,3,,1,235,400,3.5,3.5,
Rumah,"Banyumanik, Semarang",5,3,2,2,235,400,3.5,3.5,
Rumah,"Semarang Timur, Semarang",5,2,1,1,250,400,3.5,3.5,
Rumah,"Tembalang, Semarang",7,4,,1,275,400,3.5,3.5,
Rumah,"Semarang Tengah, Semarang",6,3,2,2,282,400,3.5,3.5,
